Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9671350,2017-11-16,Kontorarbeid,Plukking av ordre ved hjelp av håndterminal ,"['plukking', 'ordr', 'hjelp', 'håndterminal']",1
9671350,2017-11-16,Kontorarbeid,Ansvarlig for en renslig og ryddig arbeidsplass ,"['ansvar', 'rens', 'rydd', 'arbeidsplass']",1
9662122,2017-11-01,Kontorarbeid,sveising montasje av stålkonstruksjoner og mekanisk arbeid ,"['sveising', 'montasj', 'stålkonstruksjon', 'mekanisk', 'arbeid']",1
9662122,2017-11-01,Kontorarbeid,maskiner ,['maskin'],1
9662122,2017-11-01,Kontorarbeid,Logistikk innkjøp ,"['logistikk', 'innkjøp']",1
9675209,2017-11-23,Kontorarbeid,AS utfører gravearbeid i Trondheimsområdet ,"['as', 'utfør', 'gravearbeid', 'trondheimsområd']",1
9675209,2017-11-23,Kontorarbeid,Typiske arbeidsoppgaver vil være å utarbeide gravemeldinger innhente kartunderlag bildedokumentasjon kabelpåvisning informasjonskriv sette sammen arbeids permer for utførelse utarbeide målebrev for utført arbeid ,"['typisk', 'arbeidsoppgav', 'vær', 'utarbeid', 'gravemelding', 'innhent', 'kartunderlag', 'bildedokumentasjon', 'kabelpåvisning', 'informasjonskriv', 'sett', 'samm', 'arbeid', 'perm', 'utfør', 'utarbeid', 'målebrev', 'utført', 'arbeid']",1
9673365,2017-11-20,Kontorarbeid, Lasting lossing ,"['lasting', 'lossing']",1
9673365,2017-11-20,Kontorarbeid, Oppfølging av ordrer og bestillinger ,"['oppfølging', 'ordr', 'bestilling']",1
9673365,2017-11-20,Kontorarbeid, Bidra til at butikken til enhver tid er salgsklar ,"['bidr', 'butikk', 'enhv', 'tid', 'salgskl']",1
9679279,2017-11-30,Kontorarbeid,Ansvar for den løpende produksjonen og rapportering av konsolidert regnskap for konsernet hver måned ,"['ansv', 'løp', 'produksjon', 'rapportering', 'konsolider', 'regnskap', 'konsern', 'måned']",1
9679279,2017-11-30,Kontorarbeid,Periodeavslutning med avstemminger ,"['periodeavslutning', 'avstemming']",1
9679279,2017-11-30,Kontorarbeid,Videreutvikling av intern kontroll og rutiner innenfor regnskapsprosessene ,"['videreutvikling', 'intern', 'kontroll', 'rutin', 'innenfor', 'regnskapsprosess']",1
9679279,2017-11-30,Kontorarbeid,Annet regnskapsarbeid ,"['ann', 'regnskapsarbeid']",1
9674840,2017-11-22,Kontorarbeid,Løse problemer og skape kundetilfredshet gjennom god kundeservice ,"['løs', 'problem', 'skap', 'kundetilfreds', 'gjennom', 'god', 'kundeservic']",1
9678372,2017-11-29,Kontorarbeid,RLL M sine hovedoppgaver er å yte logistikkstøtte til alle militære avdelinger innenfor ansvarsområdet i i RLL M har spesielt ansvar for å ivareta forpliktelser når det gjelder reservedelsopplegg for kjøretøy drivstoffetterforsyning lager og depot samt materiellforsyninger til landstyrker ,"['rll', 'm', 'hovedoppgav', 'yte', 'logistikkstøtt', 'all', 'militær', 'avdeling', 'innenfor', 'ansvarsområd', 'rll', 'm', 'spesielt', 'ansv', 'ivaret', 'forplikt', 'gjeld', 'reservedelsopplegg', 'kjøretøy', 'drivstoffetterforsyning', 'lag', 'depot', 'samt', 'materiellforsyning', 'landstyrk']",1
9678372,2017-11-29,Kontorarbeid,Virksomheten er planlagt flyttet til Stjørdalsområdet i slutten av ,"['virksom', 'planlagt', 'flytt', 'stjørdalsområd', 'slutt']",1
9678372,2017-11-29,Kontorarbeid,Utføre mottak plukk utlevering forsendelse lagring og avhending av materiell ,"['utfør', 'mottak', 'plukk', 'utlevering', 'forsend', 'lagring', 'avhending', 'materiell']",1
9678372,2017-11-29,Kontorarbeid,Kontrollere at materiellet har riktig merking dokumentasjon og foreta materielltransaksjoner med rapportering og innhenting av nødvendig materielldata ,"['kontroller', 'materiell', 'rikt', 'merking', 'dokumentasjon', 'foret', 'materielltransaksjon', 'rapportering', 'innhenting', 'nødvend', 'materielldat']",1
9678372,2017-11-29,Kontorarbeid,Regnskapsføre materiell i SAP ,"['regnskapsfør', 'materiell', 'sap']",1
9678372,2017-11-29,Kontorarbeid,Det blir gjennomført bakgrunnssjekk når sikkerhetsklarering gjennomføres ,"['gjennomført', 'bakgrunnssjekk', 'sikkerhetsklarering', 'gjennomfør']",1
9678372,2017-11-29,Kontorarbeid,Trondheim ,['trondheim'],1
9679030,2017-11-30,Kontorarbeid,Vi har fått mange nye kunder og trenger derfor en engasjert og dyktig leveranseansvarlig som vil sikre fortsatt gode kundeopplevelser for våre kunder og deres gjester ,"['fått', 'mang', 'nye', 'kund', 'treng', 'derfor', 'engasjer', 'dykt', 'leveranseansvar', 'sikr', 'fortsatt', 'god', 'kundeopplev', 'kund', 'gjest']",1
9679030,2017-11-30,Kontorarbeid, Planlegge og gjennomføre kundeleveranser ,"['planlegg', 'gjennomfør', 'kundeleverans']",1
9679030,2017-11-30,Kontorarbeid, Sikre god brukeropplevelse for kunden og deres gjester ,"['sikr', 'god', 'brukeropplev', 'kund', 'gjest']",1
9679030,2017-11-30,Kontorarbeid, Samarbeid med kunden kundeansvarlig og support teknisk avdeling ,"['samarbeid', 'kund', 'kundeansvar', 'support', 'teknisk', 'avdeling']",1
9679030,2017-11-30,Kontorarbeid, Delta i oppstartsmøter med kunde for å sikre lik forståelse av leveransen hos alle parter ,"['delt', 'oppstartsmøt', 'kund', 'sikr', 'lik', 'forstå', 'leverans', 'hos', 'all', 'part']",1
9679030,2017-11-30,Kontorarbeid, Håndtere endringsforespørsler av nye produkter og tjenester ,"['håndter', 'endringsforespørsl', 'nye', 'produkt', 'tjenest']",1
9665056,2017-11-06,Kontorarbeid,det vil hovedsakelig være nattskift dager i uken ,"['hovedsak', 'vær', 'nattskift', 'dag', 'uken']",1
9665056,2017-11-06,Kontorarbeid,Pakking av ferdigvarer i kartong ,"['pakking', 'ferdigvar', 'kartong']",1
9665056,2017-11-06,Kontorarbeid,Forefallende ,['forefall'],1
9663410,2017-11-03,Kontorarbeid,rapporterer til MogE Manager MogE Supervisor ,"['rapporter', 'mog', 'manag', 'mog', 'supervisor']",1
9663410,2017-11-03,Kontorarbeid,Sørge for å yte fullgod service slik at gjestene blir mottatt i tråd med Passion at Clarion ,"['sørg', 'yte', 'fullgod', 'servic', 'gjest', 'mottatt', 'tråd', 'passion', 'clarion']",1
9663410,2017-11-03,Kontorarbeid,Påse at skiftets sjekkliste blir gjennomført og loggført etter instruks ,"['pås', 'skift', 'sjekklist', 'gjennomført', 'loggført', 'instruks']",1
9663410,2017-11-03,Kontorarbeid,Ansvaret for å holde lager og kursområder ryddig til enhver tid ,"['ansvar', 'hold', 'lag', 'kursområd', 'rydd', 'enhv', 'tid']",1
9663410,2017-11-03,Kontorarbeid,Sørge for å være tilstede for kunden i hver pause for å avdekke ønsker rydde sette på plass bord og stoler ,"['sørg', 'vær', 'tilst', 'kund', 'paus', 'avdekk', 'ønsk', 'rydd', 'sett', 'plass', 'bord', 'stol']",1
9671205,2017-11-16,Kontorarbeid,For en av våre kunder i Trondheim søker ,"['kund', 'trondheim', 'søk']",1
9671205,2017-11-16,Kontorarbeid,Lasting Lossing ,"['lasting', 'lossing']",1
9667475,2017-11-09,Kontorarbeid,Behandling av taps ,"['behandling', 'tap']",1
9667475,2017-11-09,Kontorarbeid,Diverse rapportering ,"['divers', 'rapportering']",1
9670823,2017-11-15,Kontorarbeid,AS er et rekrutteringsselskap med spesialkunnskap på personalutleie og rekruttering innen salg produksjon håndverk ledelse økonomi regnskap samt administrative funksjoner i offentlig og privat sektor ,"['as', 'rekrutteringsselskap', 'spesialkunnskap', 'personalutlei', 'rekruttering', 'salg', 'produksjon', 'håndverk', 'led', 'økonomi', 'regnskap', 'samt', 'administrativ', 'funksjon', 'offent', 'privat', 'sektor']",1
9664892,2017-11-06,Kontorarbeid,Budsjett og regnskap ,"['budsjett', 'regnskap']",1
9663877,2017-11-03,Kontorarbeid,Problemløsing og veiledning av kunde i ulike kanaler ,"['problemløsing', 'veiledning', 'kund', 'ulik', 'kanal']",1
9663877,2017-11-03,Kontorarbeid,Primært ,['primært'],1
9663877,2017-11-03,Kontorarbeid,ta eierskap til oppgavene ,"['ta', 'eierskap', 'oppgav']",1
9676834,2017-11-27,Kontorarbeid,Dette innebærer at vi ivaretar oppgaver innen helsetjenester sosiale tjenester barneverntjenester og opplæring ,"['dett', 'innebær', 'ivaret', 'oppgav', 'helsetjenest', 'sosial', 'tjenest', 'barneverntjenest', 'opplæring']",1
9676834,2017-11-27,Kontorarbeid,Omsorgsenheten er en byomfattende enhet som har ansvar for barn og unge som har sin omsorgsbase utenfor hjemmet ,"['omsorgsen', 'byomfatt', 'enh', 'ansv', 'barn', 'ung', 'omsorgsbas', 'utenfor', 'hjemm']",1
9676834,2017-11-27,Kontorarbeid,Vi har en barnevernadministrasjon og tiltak for enslige mindreårige flyktninger ,"['barnevernadministrasjon', 'tiltak', 'ens', 'mindreår', 'flyktning']",1
9676834,2017-11-27,Kontorarbeid,Vi har også oppgaver innen adopsjon samt tilbud om tjenester ved LINK og Gartnerhaugen ,"['oppgav', 'adopsjon', 'samt', 'tilbud', 'tjenest', 'link', 'gartnerhaug']",1
9676834,2017-11-27,Kontorarbeid,er inne i en endringsprosess og skal i den forbindelse overta flere oppgaver fra bydelene ,"['endringsprosess', 'forbind', 'overt', 'fler', 'oppgav', 'bydel']",1
9676834,2017-11-27,Kontorarbeid,Generelle merkantile oppgaver ,"['generell', 'merkantil', 'oppgav']",1
9676834,2017-11-27,Kontorarbeid,Kjennskap til Trondheim kommunes fagsystemer ACOS ESA ERV HR ,"['kjennskap', 'trondheim', 'kommun', 'fagsystem', 'aco', 'esa', 'erv', 'hr']",1
9663179,2017-11-02,Kontorarbeid,Daglig resepsjonsarbeid innsjekking og utsjekking håndtere telefoner osv ,"['dag', 'resepsjonsarbeid', 'innsjekking', 'utsjekking', 'håndter', 'telefon', 'osv']",1
9663179,2017-11-02,Kontorarbeid,Administrativt arbeid som fakturering forskuddsbetalinger gjennomgang av ankomstlister ,"['administrativ', 'arbeid', 'fakturering', 'forskuddsbetaling', 'gjennomgang', 'ankomstlist']",1
9663179,2017-11-02,Kontorarbeid,Rutiner forefallende arbeid ,"['rutin', 'forefall', 'arbeid']",1
9664487,2017-11-06,Kontorarbeid,Vi har i dag virksomhet på Øya i Trondheim Orkdal og fra ,"['dag', 'virksom', 'øya', 'trondheim', 'orkdal']",1
9664487,2017-11-06,Kontorarbeid,Superbruker PRS hvor det inngår opplæring av andre brukere i RS ,"['superbruk', 'prs', 'inngår', 'opplæring', 'andr', 'bruker', 'rs']",1
9664487,2017-11-06,Kontorarbeid,Trondheim ,['trondheim'],1
9664352,2017-11-06,Kontorarbeid,a av kundeoppfølging avtalehåndtering brøyterapportering fakturering kjøring av lønn og andre administrative oppgaver ,"['a', 'kundeoppfølging', 'avtalehåndtering', 'brøyterapportering', 'fakturering', 'kjøring', 'lønn', 'andr', 'administrativ', 'oppgav']",1
9663987,2017-11-03,Kontorarbeid,Arbeidet vil medføre samhandling med et nettverk av tillitsvalgte i NOFs organisasjon og samarbeidspartnere ,"['arbeid', 'medfør', 'samhandling', 'nettverk', 'tillitsvalgt', 'nof', 'organisasjon', 'samarbeidspartner']",1
9673821,2017-11-21,Kontorarbeid,For en av våre kunder i Trondheim søker ,"['kund', 'trondheim', 'søk']",1
9673821,2017-11-21,Kontorarbeid,Lasting Lossing ,"['lasting', 'lossing']",1
9664160,2017-11-06,Kontorarbeid,Som konferansemedarbeider på tilkalling bistår du konferansesjef med klargjøring av konferanserom samt teknisk støtte overfor konferansearrangører ,"['konferansemedarbeid', 'tilkalling', 'bistår', 'konferansesjef', 'klargjøring', 'konferanserom', 'samt', 'teknisk', 'støtt', 'overfor', 'konferansearrangør']",1
9665694,2017-11-07,Kontorarbeid,Vi i Manpower ser nå etter kandidater med erfaring innen posthåndtering journalføring og kvalitetssikring av dokumenter brukerstøtte for saksbehandlere rydding av arkiv og avslutning av saker ,"['manpow', 'ser', 'kandidat', 'erfaring', 'posthåndtering', 'journalføring', 'kvalitetssikring', 'dokument', 'brukerstøtt', 'saksbehandler', 'rydding', 'arkiv', 'avslutning', 'sak']",1
9665694,2017-11-07,Kontorarbeid,Oppgavene presentert vil også kunne variere fra kunde til kunde ,"['oppgav', 'presenter', 'kunn', 'varier', 'kund', 'kund']",1
9665494,2017-11-07,Kontorarbeid,kontakt med kunder og eksterne samarbeidspartnere ,"['kontakt', 'kund', 'ekstern', 'samarbeidspartner']",1
9665494,2017-11-07,Kontorarbeid,vurdere og beslutte rettslig pågang i saker ,"['vurder', 'beslutt', 'retts', 'pågang', 'sak']",1
9665494,2017-11-07,Kontorarbeid,evnen til å ta initiativ og ta ansvar for gjennomføring av dine oppgaver ,"['evn', 'ta', 'initiativ', 'ta', 'ansv', 'gjennomføring', 'oppgav']",1
9673780,2017-11-21,Kontorarbeid,I Trondheim har vi bowling megazone gokart lekeland og biljard ,"['trondheim', 'bowling', 'megazon', 'gokart', 'lekeland', 'biljard']",1
9666153,2017-11-08,Kontorarbeid,Energisk resultatorientert og motivert av din egen og selskapets fremgang ,"['energisk', 'resultatorienter', 'motiver', 'egen', 'selskap', 'fremgang']",2
9666153,2017-11-08,Kontorarbeid,Ansvarsbevisst og løsningsorientert ,"['ansvarsbevisst', 'løsningsorienter']",2
9666153,2017-11-08,Kontorarbeid,Utpreget serviceinnstilling kundefokus og gode samarbeidsevner ,"['utpreg', 'serviceinnstilling', 'kundefokus', 'god', 'samarbeidsevn']",2
9666153,2017-11-08,Kontorarbeid,Strukturert pliktoppfyllende og nøyaktig ,"['strukturer', 'pliktoppfyll', 'nøyakt']",2
9664186,2017-11-06,Kontorarbeid,liker utfordringer og streber etter noe unikt ,"['lik', 'utfordring', 'streb', 'unikt']",2
9664186,2017-11-06,Kontorarbeid,Du er energisk har mot og er entusiastisk ,"['energisk', 'entusiastisk']",2
9664186,2017-11-06,Kontorarbeid,Du fremstår som pålitelig fleksibel organisert og strukturert ,"['fremstår', 'pålit', 'fleksibel', 'organiser', 'strukturer']",2
9664186,2017-11-06,Kontorarbeid,Du jobber godt under stress og har en profesjonell og personlig tilnærming til kolleger og gjester ,"['jobb', 'godt', 'und', 'stress', 'profesjonell', 'person', 'tilnærming', 'kol', 'gjest']",2
9664186,2017-11-06,Kontorarbeid,Du har en høy drivkraft og jobber selvstendig samtidig som du er en lagspiller ,"['høy', 'drivkraft', 'jobb', 'selvstend', 'samtid', 'lagspill']",2
9665121,2017-11-07,Kontorarbeid,Høy grad av serviceinnstilling og evner å bygge relasjoner ,"['høy', 'grad', 'serviceinnstilling', 'evn', 'bygg', 'relasjon']",2
9665121,2017-11-07,Kontorarbeid,Evne til å ta initiativ og å jobbe selvstendig ,"['evn', 'ta', 'initiativ', 'jobb', 'selvstend']",2
9665121,2017-11-07,Kontorarbeid,Evne til å jobbe strukturert og systematisk ,"['evn', 'jobb', 'strukturer', 'systematisk']",2
9665121,2017-11-07,Kontorarbeid,Robusthet og en positiv innstilling ,"['robust', 'positiv', 'innstilling']",2
9671350,2017-11-16,Kontorarbeid,Kjapp i hodet og kroppen ,"['kjapp', 'hod', 'kropp']",2
9671350,2017-11-16,Kontorarbeid,Fleksibel og løsningsorientert ,"['fleksibel', 'løsningsorienter']",2
9667550,2017-11-09,Kontorarbeid,Du har innsikt og erfaring innen bygg anlegg kan jobbe selvstendig og er æreskjær ,"['innsikt', 'erfaring', 'bygg', 'anlegg', 'jobb', 'selvstend', 'æreskjær']",2
9667550,2017-11-09,Kontorarbeid,Vi er alltid tilgjengelig for deg ,"['alltid', 'tilgjeng']",2
9675209,2017-11-23,Kontorarbeid,Vi ønsker er at du skal være systematisk og offensiv ,"['ønsk', 'vær', 'systematisk', 'offensiv']",2
9673365,2017-11-20,Kontorarbeid, Serviceinnstilt og ha godt humør ,"['serviceinnstilt', 'godt', 'humør']",2
9673365,2017-11-20,Kontorarbeid, Selvstendig samt ha evnen til å arbeide i team ,"['selvstend', 'samt', 'evn', 'arbeid', 'team']",2
9673365,2017-11-20,Kontorarbeid, Strukturert og ha høy arbeidskapasitet ,"['strukturer', 'høy', 'arbeidskapasit']",2
9679279,2017-11-30,Kontorarbeid,ferdigheter og solid kunnskap i Excel ,"['ferd', 'solid', 'kunnskap', 'excel']",2
9679279,2017-11-30,Kontorarbeid,Stor interesse for og evne til forståelse av forretningsprosessene i en kompleks virksomhet ,"['stor', 'interess', 'evn', 'forstå', 'forretningsprosess', 'kompleks', 'virksom']",2
9679279,2017-11-30,Kontorarbeid,Gode samarbeids ,"['god', 'samarbeid']",2
9679279,2017-11-30,Kontorarbeid,og kommunikasjonsevner ,['kommunikasjonsevn'],2
9674840,2017-11-22,Kontorarbeid,Trives med å jobbe selvstendig og i team ,"['triv', 'jobb', 'selvstend', 'team']",2
9674840,2017-11-22,Kontorarbeid,Gode kommunikasjonsevner og problemløser er noe som beskriver deg og du tar fatt på oppgaver med stor ydmykhet ,"['god', 'kommunikasjonsevn', 'problemløs', 'beskriv', 'tar', 'fatt', 'oppgav', 'stor', 'ydmyk']",2
9678372,2017-11-29,Kontorarbeid,Initiere kassasjon av ukurant materiell ,"['initier', 'kassasjon', 'ukurant', 'materiell']",2
9678372,2017-11-29,Kontorarbeid,Selvstendig ,['selvstend'],2
9678372,2017-11-29,Kontorarbeid,Initiativrik ,['initiativrik'],2
9678372,2017-11-29,Kontorarbeid,Fleksibel ,['fleksibel'],2
9678372,2017-11-29,Kontorarbeid,Gode samarbeidsevner ,"['god', 'samarbeidsevn']",2
9679030,2017-11-30,Kontorarbeid, Gode forretningsmessig og økonomisk forståelse ,"['god', 'forretningsmess', 'økonomisk', 'forstå']",2
9679030,2017-11-30,Kontorarbeid, Relasjonsbygger med gode samarbeidsegenskaper ,"['relasjonsbygg', 'god', 'samarbeidsegenskap']",2
9679030,2017-11-30,Kontorarbeid, Ærlig positiv og effektiv ,"['ærl', 'positiv', 'effektiv']",2
9679030,2017-11-30,Kontorarbeid, Selvstendig nøyaktig og strukturert ,"['selvstend', 'nøyakt', 'strukturer']",2
9679030,2017-11-30,Kontorarbeid, God arbeidsmoral og høy arbeidskapasitet ,"['god', 'arbeidsmoral', 'høy', 'arbeidskapasit']",2
9669541,2017-11-14,Kontorarbeid,Er serviceinnstilt ,['serviceinnstilt'],2
9669541,2017-11-14,Kontorarbeid,Evner å samarbeide ,"['evn', 'samarbeid']",2
9669541,2017-11-14,Kontorarbeid,Er strukturert ,['strukturer'],2
9665056,2017-11-06,Kontorarbeid,Våre verdier er Engasjement Trygghet Entreprenørskap Ros Nærhet og Integritet ,"['verdi', 'engasjement', 'trygg', 'entreprenørskap', 'ros', 'nær', 'integrit']",2
9665056,2017-11-06,Kontorarbeid,Godt humør og en positiv innstilling ,"['godt', 'humør', 'positiv', 'innstilling']",2
9665056,2017-11-06,Kontorarbeid,Effektiv ,['effektiv'],2
9665056,2017-11-06,Kontorarbeid,Selvgående ,['selvgå'],2
9665056,2017-11-06,Kontorarbeid,Høy arbeidskapasitet ,"['høy', 'arbeidskapasit']",2
9665056,2017-11-06,Kontorarbeid,Gode samarbeidsevner ,"['god', 'samarbeidsevn']",2
9671205,2017-11-16,Kontorarbeid,Vi ser etter en kandidat som er selvdreven lettlært og som evner å ta tak i nye arbeidsoppgaver på eget initiativ ,"['ser', 'kandidat', 'selvdrev', 'lettlært', 'evn', 'ta', 'tak', 'nye', 'arbeidsoppgav', 'eget', 'initiativ']",2
9671205,2017-11-16,Kontorarbeid,Godt humør ,"['godt', 'humør']",2
9671205,2017-11-16,Kontorarbeid,Fleksibel ,['fleksibel'],2
9671205,2017-11-16,Kontorarbeid,Selvstendig ,['selvstend'],2
9670823,2017-11-15,Kontorarbeid,gi entydige og gode oppdraagsbeskrivelser til serviceteknikker ,"['gi', 'entyd', 'god', 'oppdraagsbeskriv', 'serviceteknikk']",2
9670823,2017-11-15,Kontorarbeid,gjennomgang og korreksjon av ferdige opppdrag ,"['gjennomgang', 'korreksjon', 'ferd', 'opppdrag']",2
9664892,2017-11-06,Kontorarbeid,God samarbeidsevne er en egenskap som verdsettes høyt ,"['god', 'samarbeidsevn', 'egenskap', 'verdsett', 'høyt']",2
9663877,2017-11-03,Kontorarbeid,For kunde søker vi entusiastiske og serviceinnstilte medarbeidere til kundebehandlerstilling ,"['kund', 'søk', 'entusiastisk', 'serviceinnstilt', 'medarbeider', 'kundebehandlerstilling']",2
9663877,2017-11-03,Kontorarbeid,Energisk resultatorientert og motivert av din egen og selskapets fremgang ,"['energisk', 'resultatorienter', 'motiver', 'egen', 'selskap', 'fremgang']",2
9663877,2017-11-03,Kontorarbeid,Ansvarsbevisst og løsningsorientert ,"['ansvarsbevisst', 'løsningsorienter']",2
9663877,2017-11-03,Kontorarbeid,Utpreget serviceinnstilling kundefokus og gode samarbeidsevner ,"['utpreg', 'serviceinnstilling', 'kundefokus', 'god', 'samarbeidsevn']",2
9663877,2017-11-03,Kontorarbeid,Strukturert pliktoppfyllende og nøyaktig ,"['strukturer', 'pliktoppfyll', 'nøyakt']",2
9676834,2017-11-27,Kontorarbeid,Du er energisk og engasjert og har god evne til å takle periodevis stress og høyt arbeidstempo ,"['energisk', 'engasjer', 'god', 'evn', 'takl', 'periodevis', 'stress', 'høyt', 'arbeidstempo']",2
9676834,2017-11-27,Kontorarbeid,Du jobber selvstendig og systematisk og er ansvarsbevisst ,"['jobb', 'selvstend', 'systematisk', 'ansvarsbevisst']",2
9676834,2017-11-27,Kontorarbeid,Du har gode samarbeidsevner ,"['god', 'samarbeidsevn']",2
9676834,2017-11-27,Kontorarbeid,Du har gode kommunikasjonsferdigheter ,"['god', 'kommunikasjonsferd']",2
9676834,2017-11-27,Kontorarbeid,Du er fleksibel ,['fleksibel'],2
9677264,2017-11-27,Kontorarbeid,Hovedarbeidsoppgaven er å skape gode kundeopplevelser ved å håndtere kundehenvendelser i alle kanaler ,"['hovedarbeidsoppgav', 'skap', 'god', 'kundeopplev', 'håndter', 'kundehenvend', 'all', 'kanal']",2
9677264,2017-11-27,Kontorarbeid,setter kunden i fokus og lett kan sette deg inn i kundens situasjon ,"['sett', 'kund', 'fokus', 'lett', 'sett', 'kund', 'situasjon']",2
9677264,2017-11-27,Kontorarbeid,er positiv og motiveres av å jobbe med og for andre ,"['positiv', 'motiver', 'jobb', 'andr']",2
9677264,2017-11-27,Kontorarbeid,er samvittighetsfull effektiv og vant til å ta ansvar ,"['samvittighetsfull', 'effektiv', 'vant', 'ta', 'ansv']",2
9668730,2017-11-13,Kontorarbeid,Nøyaktig og kvalitetsbevisst ,"['nøyakt', 'kvalitetsbevisst']",2
9668730,2017-11-13,Kontorarbeid,Arbeider målrettet og strukturert ,"['arbeid', 'målrett', 'strukturer']",2
9668730,2017-11-13,Kontorarbeid,Blid og omgjengelig ,"['blid', 'omgjeng']",2
9663179,2017-11-02,Kontorarbeid,Du må være energisk ha mot og være entusiastisk ,"['må', 'vær', 'energisk', 'vær', 'entusiastisk']",2
9663179,2017-11-02,Kontorarbeid,Du har gode datakunnskaper ,"['god', 'datakunnskap']",2
9664487,2017-11-06,Kontorarbeid,Særskilte sekretæroppgaver delegert fra klinikksjef ,"['særskilt', 'sekretæroppgav', 'deleger', 'klinikksjef']",2
9664487,2017-11-06,Kontorarbeid,plan ajourhold m m Arbeidsplan for leger i samarbeid med avdelingssjef ,"['plan', 'ajourhold', 'm', 'm', 'arbeidsplan', 'leg', 'samarbeid', 'avdelingssjef']",2
9663987,2017-11-03,Kontorarbeid,Vi søker etter en positiv nøyaktig og systematisk person som er effektiv og handlingsorientert ,"['søk', 'positiv', 'nøyakt', 'systematisk', 'person', 'effektiv', 'handlingsorienter']",2
9663987,2017-11-03,Kontorarbeid,Gode samarbeidsegenskaper og evne til selvstendig arbeid vektlegges ,"['god', 'samarbeidsegenskap', 'evn', 'selvstend', 'arbeid', 'vektlegg']",2
9673821,2017-11-21,Kontorarbeid,Våre verdier er Engasjement Trygghet Entreprenørskap Ros Nærhet og Integritet ,"['verdi', 'engasjement', 'trygg', 'entreprenørskap', 'ros', 'nær', 'integrit']",2
9673821,2017-11-21,Kontorarbeid,Vi ser etter en kandidat som er selvdreven lettlært og som evner å ta tak i nye arbeidsoppgaver på eget initiativ ,"['ser', 'kandidat', 'selvdrev', 'lettlært', 'evn', 'ta', 'tak', 'nye', 'arbeidsoppgav', 'eget', 'initiativ']",2
9673821,2017-11-21,Kontorarbeid,Godt humør ,"['godt', 'humør']",2
9673821,2017-11-21,Kontorarbeid,Fleksibel ,['fleksibel'],2
9673821,2017-11-21,Kontorarbeid,Selvstendig ,['selvstend'],2
9664160,2017-11-06,Kontorarbeid,Du er utadvendt løsningsorientert og har gode datakunnskaper ,"['utadvend', 'løsningsorienter', 'god', 'datakunnskap']",2
9664160,2017-11-06,Kontorarbeid,Du er en glad person med humor som samtidig er profesjonell og personlig i ditt møte med gjester og kolleger ,"['glad', 'person', 'humor', 'samtid', 'profesjonell', 'person', 'møt', 'gjest', 'kol']",2
9665694,2017-11-07,Kontorarbeid,Nøye pliktoppfyllende og strukturert ,"['nøye', 'pliktoppfyll', 'strukturer']",2
9665494,2017-11-07,Kontorarbeid,Du er selvstendig har stort engasjement og evner å finne løsninger ,"['selvstend', 'stort', 'engasjement', 'evn', 'finn', 'løsning']",2
